Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
507479,B000VKA68A,AOHP92YTT6I21,Soulwriterchick,3,4,4,1277251200,"Good, but kinda bland","I like that this is vegan but it really is rather bland. But no worries. I add some mushrooms, some chopped peppers, and my fave hot sauce and it is wonderfully delicious. There is much you can do with this as your base. Nothing is as comforting as a bowl of hot ramen soup. I have tried the miso one too and it is also pretty awesome."
521371,B007JFXWRC,AMLA0B6EHD4OS,Stacey,0,0,3,1348704000,"Very blackberry, no vanilla","I always enjoy how a flavored coffee or tea smells.  I've usually found that the taste is never as good as the smell.  In the case of Lipton Blackberry Vanilla Herbal Pyramid Tea Bags, this has been my experience.  The bag is an eye-catching design that entices because of the texture of the tea and infusions.  The smell is amazing!  I would make this into an air freshener in a heartbeat!  The flavor wasn't bad, but it was overpoweringly blackberry.  I couldn't even taste the vanilla.<br /><br />This would be an outstanding blackberry tea, but this product doesn't live up to the description on the carton."
232958,B001EPPFUK,A2KFX7JSUCDSXM,drsing,4,7,4,1287014400,Caviar for less money,"I developed a real craving for some caviar a few weeks ago, after not having had any for a couple of years. I searched though Google, eBay, and Amazon till I found this product. It actually reminded me of a similar brand I used to buy in a Gourmet Giant Supermarket. While searching I was reminded that caviar ranges dramatically in price from thousands of dollars to less than ten for a few ounces. A friend recently told me about a cruise ship locker that held over a million dollars worth on every cruise! The best caviar I ever tasted was at a 5* Marriot hotel in downtown Copenhagen. I ordered their caviar salad appetizer every day during a week long business trip. So with that background in mind for me this product was well worth the $30 some odd dollars I spent with shipping to receive 4 3.5 ounce containers. I even purchased some fancy crackers, and real cr&egrave;me fresh to go with it. I prefer small black caviar to other varieties, and while this purchase wasn't the tastiest I have ever had, it satisfied my craving and more. By wife also enjoyed this treat and complained when I emptied one of the containers before she had her ""fair share."" I would buy this product from this vendor again, but I also plan to compare it with what others have to offer. I would be curious to hear what others have to say about where to get low cost high quality black caviar. Thanks!"
31944,B0062A87HA,A1VJI502KS9DS7,alexandria ginni,0,0,5,1275436800,great quality at a good price -- and so happy that I found this!,"I had been searching far and wide for canned pumpkin, but to no avail until I came across this product.  Until finding it on Amazon, I had never heard of this brand before.  After reading some of the reviews, I was hesitant, but I love pumpkin, so I placed my order.<br /><br />The items came in less than a week (I ordered right before the Memorial Day holiday weekend).  Every can but one (which had the slightest dent) was in excellent condition.  The cans were packed in a cardboard tray, shrink wrapped and then bubble wrapped before being boxed for shipping.<br /><br />The taste is just right to me -- pumpkin, not too light or too strong.  The consistency is not too thin or too thick, but again, just right. The quality is comparable to (if not better than) its brand name competitor.  The product is organic pumpkin, period.<br /><br />My compliments and gratitude to Farmer's Market Foods. This was my first experience with this product, but I assure you, it will not be my last!"
349105,B0002HV63Q,AKBGBPVA1O6YV,A. Pies,0,0,5,1264464000,The best ever!,"My mom's friend gave this to me after I tried hers and loved it.  I absolutely love this coffee!  The flavor and roast are incredible!  I just can't say enough about how much I like it... I just hope I can get it year-round!  It is on the pricier side, but I like to save mine for a treat, and not for every day, just to make it last longer.  I love it with the coffee mate sugar free hazelnut creamer."
257173,B002TSA91Q,APMYPD97EHUUZ,"John H. Gruver ""brainactiv""",0,0,3,1267056000,Too much perfume for me... cleans well though.,"Not too much to add to the title. 3-stars cuz it works, no more cuz it's too smelly for my use. This seems like a product in search of a niche. I mean, soap works, right?<br /><br />My predominant shower soap is <a href=""http://www.amazon.com/gp/product/B001E0VAUY"">Clearly Natural Soap Glycerine Peppermint 4 oz ( Multi-Pack)</a> (and other ""flavors""). I started using glycerin soap when I found out that it cleans as well as regular soap but doesn't leave soap scum to muck up the bath/shower. When I saw this as a choice on Vine, I thought, ""What the heck? Give it a try. You can always clean off the scum.""<br /><br />This product cleans well and leaves a slippery feeling to the skin (we have softened water) when rinsed off, but it leaves a very obvious aftershave-like smell: it actually work me up several times during the night the one-time I used it to shower with. So, no more showers with this for me! However, I am using it during the day to wash the old armpits. It really does clean and de-smellify well.<br /><br />Added after reading the previous reviews: there is a ""technical problem"" with the container. The lid is on the bottom and not easy to open when your hands are wet. Also, if you use it at the sink (like I do for my armpits), the stuff drips out when you open it - OK in the shower but not at the sink."
520567,B007TJGZ18,A2M8VROSDPU4JT,"Officefan ""Officefankt""",1,1,5,1302048000,Double Black Diamond Extra Bold,"This was one of the best extra-bold coffees that I have EVER had!  If you like Sumatran Reserve and Dark Magic, you'll like this coffee even more.  I will definately buy more of this!!"
160034,B000H6PV4M,A133JTNHT9DE7V,C. Holbrook,4,5,2,1261958400,Not the jelly rings I grew up with,"I grew up getting jelly rings from the dept store candy counters, but they are increasingly hard to find.  I ordered these hoping they would be the same, but they are not.  These are a dark chocolate (I'm not a fan of dark chocolate), and even taste a little old or stale.  The raspberry filling is not as sweet as I expected either."
47621,B001GVIRWA,A2QFATW6CHRU44,Gideon,0,1,1,1294012800,Disappointed with this purchase,"I ordered this teabag sampler after trying a pomegranate tea of this same brand. The item reached me very quick after ordering but, these tea bags are really a waste of money. Not at all satisfied with them. They don't have that aroma you would expect from a premium green teas. I would never buy this again."
233392,B007TJGZ4A,A3BHMLC4E0GOLC,Dennis Wilcox,0,0,5,1344124800,Great Taste,"My wife likes flavored coffee and this is, by far, her favorite. Great taste. Medium brew. Excellent value too. We order this brew regularly. Guests enjoy this coffee as wel."
505245,B001714V1U,A3CGZE3WU9FFML,kinggo,0,0,5,1335657600,Great Tea,Great Japanese Green Tea. I love it. Stay green color most of the time and test nature sweet green tea.
390605,B0049D3X3U,A1S5251XGPBIVN,"James D. Coley ""mrchaplaincoley""",1,1,5,1313798400,Great price!,"What's not to like? Great price, free shipping and comes to your door. My grandsons come often so we go through lots of cereal and this is one both the small kids and big kids enjoy eating."
391566,B000LZJPRS,A83MZOOUR0LPX,"K. Bourgeois ""What Could You Possibly Be Thin...",0,0,5,1231632000,I love these!,I am a very picky eater who has had very successful gastric bypass surgery and weight loss and I'm very careful about what I eat.  It has to taste great and be nutritious.  Now that I'm in maintenance I can have complex carbs that have a healthy high protein/low carb ratio and healthy fats.  I keep a bag in my car so if I go to a Mexican restaurant I can have a little bit of salsa and chips.
6299,B002SVAYGY,A1HEAEFW8BTI5P,Blue,0,2,2,1268870400,Do not use this sugar for layer cakes if you intend to decorate them,"Too soft: I just used this sugar to bake one of the layers for a firm pound cake-like layer cake intended for decoration (Wilton Butter cake recipe). This is a pretty hardy cake and can stand up to changes in temperature etc and still turn out well. I had already baked several of the layers with regular granulated sugar before I ran out and decided to use some of this baking sugar. Be forewarned, this sugar makes cakes far too tender. The layer literally fell apart coming out of the pan and it was well cooled and in a pan liberally covered in cake release. Even when I was mixing the batter, it for some reason stuck to my stainless bowl and was impossible to scrape entirely out. I'm sure this is good for meringues and such, but I would never attempt to use it again for a cake or even cookies. You would never get them out of or off the pan."
536873,B0081XIAUK,AKMZD28GG4HMK,Samduz,1,2,4,1295395200,My Dog gave it 2 paws up :),"My Large Shepard/Chow/Collie Mix is very smart and easily bored. Lets just say he can disembowel a stuffed toy in seconds. Anywhoo, we needed to find a toy that at least challenges him a little bit. The Paw puzzle was fun for him and my family to use. He's definitely food motivated so this was a perfect fit. At first he was laying down while trying to lift up the cups and he couldn't get them up. So i was a little worried they might be a little to smooth for him to lift up but then he stood and gripped the cup in his teeth and pulled it up. He now has the hang of it and can find all the treats in no time. Its great for training (you add the command find it to your routine and it can become a whole new trick/job for your dog). The only down side I can think of is that it's a bit bulky for a toy (you can't just throw it in a dog toy bin) and that it might get old fast for some dogs or owners to use. My other dog is a Amstaff mix and she showed interest in the treats but no desire to search for them lol. So certain breeds may not think this is the bee's knee's. Its easily cleaned, a nice grade of plastic ( although i worry about the cups cracking). You definitely want to supervise while your dog is having fun with this toy. Other than that its fun, and well worth it."
